paper_id,pdf_file,md_file,page_count,char_count,status,error,timestamp
775d4b298ecd,775d4b298ecd_quantum_machine_learning_for_anomaly_detection_in_consumer_electronics.pdf,775d4b298ecd_quantum_machine_learning_for_anomaly_detection_in_consumer_electronics.md,7,36176,success,,2026-04-08T22:23:15
778a06edc7f8,778a06edc7f8_quantum_interference_effects_in_social_decision_making.pdf,778a06edc7f8_quantum_interference_effects_in_social_decision_making.md,27,61886,success,,2026-04-08T22:23:15
77f0bbb6e5f3,77f0bbb6e5f3_enhancing_interpretability_of_quantum_assisted_blockchain_clustering_via_ai_agen.pdf,77f0bbb6e5f3_enhancing_interpretability_of_quantum_assisted_blockchain_clustering_via_ai_agen.md,9,40690,success,,2026-04-08T22:23:15
78b97b2dbd8e,78b97b2dbd8e_quantum_gated_recurrent_neural_networks.pdf,78b97b2dbd8e_quantum_gated_recurrent_neural_networks.md,12,58739,success,,2026-04-08T22:23:15
78cc9d5068f3,78cc9d5068f3_quantum_algorithms_for_portfolio_optimization.pdf,78cc9d5068f3_quantum_algorithms_for_portfolio_optimization.md,9,41799,success,,2026-04-08T22:23:16
79a526ef5902,79a526ef5902_arline_benchmarks_automated_benchmarking_platform_for_quantum_compilers.pdf,79a526ef5902_arline_benchmarks_automated_benchmarking_platform_for_quantum_compilers.md,27,96153,success,,2026-04-09T19:19:02
7a159ec77866,7a159ec77866_quantum_computing_in_high_frequency_trading_and_fraud_detection.pdf,7a159ec77866_quantum_computing_in_high_frequency_trading_and_fraud_detection.md,12,34535,success,,2026-04-08T22:23:16
7a47e22ecc89,7a47e22ecc89_benchmarking_of_quantum_and_classical_computing_in_large_scale_dynamic_portfolio.pdf,7a47e22ecc89_benchmarking_of_quantum_and_classical_computing_in_large_scale_dynamic_portfolio.md,25,60200,success,,2026-04-08T22:23:17
7b4b01100661,7b4b01100661_encoding_trade_offs_and_design_toolkits_in_quantum_algorithms_for_discrete_optim.pdf,7b4b01100661_encoding_trade_offs_and_design_toolkits_in_quantum_algorithms_for_discrete_optim.md,48,190052,success,,2026-04-08T22:23:17
7bdb6593ec48,7bdb6593ec48_advancing_bi_objective_weighted_portfolio_optimization_across_international_mark.pdf,7bdb6593ec48_advancing_bi_objective_weighted_portfolio_optimization_across_international_mark.md,8,46021,success,,2026-04-08T22:23:17
7c11ab76f3d9,7c11ab76f3d9_benchmarking_quantum_solvers_in_noisy_digital_simulations_for_financial_portfoli.pdf,7c11ab76f3d9_benchmarking_quantum_solvers_in_noisy_digital_simulations_for_financial_portfoli.md,17,66014,success,,2026-04-08T22:23:17
7c2e539656f7,7c2e539656f7_neural_networks_for_estimating_macro_asset_pricing_model_in_football_clubs.pdf,7c2e539656f7_neural_networks_for_estimating_macro_asset_pricing_model_in_football_clubs.md,19,104520,success,,2026-04-08T22:23:18
7c5f50a7c9b3,7c5f50a7c9b3_quantum_computing_algorithms_for_nonlinear_optimization_problems.pdf,7c5f50a7c9b3_quantum_computing_algorithms_for_nonlinear_optimization_problems.md,16,47747,success,,2026-04-08T22:23:18
7c6e8af63f61,7c6e8af63f61_constrained_portfolio_optimization_via_quantum_approximate_optimization_algorith.pdf,7c6e8af63f61_constrained_portfolio_optimization_via_quantum_approximate_optimization_algorith.md,11,42490,success,,2026-04-08T22:23:18
7c795b799d02,7c795b799d02_credit_default_prediction_with_projected_quantum_feature_models_and_ensembles.pdf,7c795b799d02_credit_default_prediction_with_projected_quantum_feature_models_and_ensembles.md,10,57110,success,,2026-04-08T22:23:18
7cc9ce4dad7d,7cc9ce4dad7d_detecting_financial_fraud_a_comparative_study_of_quantum_based_supervised_learni.pdf,7cc9ce4dad7d_detecting_financial_fraud_a_comparative_study_of_quantum_based_supervised_learni.md,760,1792790,success,,2026-04-08T22:23:19
7cce475cb4b7,7cce475cb4b7_a_variational_quantum_perceptron_with_grover_s_algorithm_for_efficient_classific.pdf,7cce475cb4b7_a_variational_quantum_perceptron_with_grover_s_algorithm_for_efficient_classific.md,10,30027,success,,2026-04-08T22:23:23
7cfdb2957f6c,7cfdb2957f6c_demonstration_of_quantum_linear_equation_solver_on_the_ibm_qiskit_platform.pdf,7cfdb2957f6c_demonstration_of_quantum_linear_equation_solver_on_the_ibm_qiskit_platform.md,4,14495,success,,2026-04-08T22:23:23
7d9c1f3a2af2,7d9c1f3a2af2_achieving_high_quality_portfolio_optimization_with_the_variational_quantum_eigen.pdf,7d9c1f3a2af2_achieving_high_quality_portfolio_optimization_with_the_variational_quantum_eigen.md,7,28869,success,,2026-04-08T22:23:24
7e0bccd34042,7e0bccd34042_quantum_machine_learning_methods_for_fourier_based_distribution_estimation_with_.pdf,7e0bccd34042_quantum_machine_learning_methods_for_fourier_based_distribution_estimation_with_.md,27,64497,success,,2026-04-08T22:23:24
7e3bc9e2594c,7e3bc9e2594c_mrna_secondary_structure_prediction_using_utility_scale_quantum_computers.pdf,7e3bc9e2594c_mrna_secondary_structure_prediction_using_utility_scale_quantum_computers.md,12,55813,success,,2026-04-08T22:23:24
7e5d0a8fc172,7e5d0a8fc172_quadratic_speed_up_in_infinite_variance_quantum_monte_carlo.pdf,7e5d0a8fc172_quadratic_speed_up_in_infinite_variance_quantum_monte_carlo.md,21,44100,success,,2026-04-08T22:23:25
7e636e790901,7e636e790901_efficient_dcqo_algorithm_within_the_impulse_regime_for_portfolio_optimization.pdf,7e636e790901_efficient_dcqo_algorithm_within_the_impulse_regime_for_portfolio_optimization.md,10,43359,success,,2026-04-08T22:23:25
7ea4faff382d,7ea4faff382d_quantum_enabled_algorithms_and_market_prediction_and_execution_for_ultra_low_lat.pdf,7ea4faff382d_quantum_enabled_algorithms_and_market_prediction_and_execution_for_ultra_low_lat.md,7,30860,success,,2026-04-08T22:23:25
7eefd96d7f06,7eefd96d7f06_quantum_algorithms_for_hedging_and_the_learning_of_ising_models.pdf,7eefd96d7f06_quantum_algorithms_for_hedging_and_the_learning_of_ising_models.md,16,74694,success,,2026-04-08T22:23:25
7efbd5b186f9,7efbd5b186f9_hat_v30_2_the_unified_theory_of_structural_time_and_the_lag_horizon.pdf,7efbd5b186f9_hat_v30_2_the_unified_theory_of_structural_time_and_the_lag_horizon.md,50,74231,success,,2026-04-08T22:23:26
7f0f52d2eab9,7f0f52d2eab9_a_brief_review_of_portfolio_optimization_techniques.pdf,7f0f52d2eab9_a_brief_review_of_portfolio_optimization_techniques.md,40,115214,success,,2026-04-08T22:23:26
7f5135581c08,7f5135581c08_financial_risk_management_on_a_neutral_atom_quantum_processor.pdf,7f5135581c08_financial_risk_management_on_a_neutral_atom_quantum_processor.md,17,71005,success,,2026-04-08T22:23:26
7f8c8060e256,7f8c8060e256_quantifying_the_advantages_of_applying_quantum_approximate_algorithms_to_portfol.pdf,7f8c8060e256_quantifying_the_advantages_of_applying_quantum_approximate_algorithms_to_portfol.md,35,95413,success,,2026-04-08T22:23:27
7f91dcfbca63,7f91dcfbca63_quantum_inspired_anomaly_detection_a_qubo_formulation.pdf,7f91dcfbca63_quantum_inspired_anomaly_detection_a_qubo_formulation.md,8,15064,success,,2026-04-08T22:23:28
7f91dcfbca63,7f91dcfbca63.pdf,7f91dcfbca63.md,8,15064,success,,2026-04-08T22:23:27
80690e1e30a0,80690e1e30a0_real_time_threat_mitigation_in_financial_it_infrastructures_using_quantum_comput.pdf,80690e1e30a0_real_time_threat_mitigation_in_financial_it_infrastructures_using_quantum_comput.md,7,34778,success,,2026-04-08T22:23:28
80db1bf3c910,80db1bf3c910_quantum_machine_learning_for_credit_scoring.pdf,80db1bf3c910_quantum_machine_learning_for_credit_scoring.md,11,47599,success,,2026-04-08T22:23:28
8154d6cc12dd,8154d6cc12dd_prediction_of_stocks_index_price_using_quantum_gans.pdf,8154d6cc12dd_prediction_of_stocks_index_price_using_quantum_gans.md,7,28049,success,,2026-04-08T22:23:28
81f92de64876,81f92de64876_quantum_enhanced_simulation_based_optimization.pdf,81f92de64876_quantum_enhanced_simulation_based_optimization.md,9,36974,success,,2026-04-08T22:23:28
822dbee7acfe,822dbee7acfe_scaling_portfolio_diversification_with_quantum_circuit_cutting_techniques.pdf,822dbee7acfe_scaling_portfolio_diversification_with_quantum_circuit_cutting_techniques.md,17,49880,success,,2026-04-08T22:23:28
82475e54c193,82475e54c193_quantum_encoding_and_analysis_on_continuous_time_stochastic_process_with_financi.pdf,82475e54c193_quantum_encoding_and_analysis_on_continuous_time_stochastic_process_with_financi.md,37,96291,success,,2026-04-08T22:23:28
8248c1859e99,8248c1859e99_data_is_often_loadable_in_short_depth_quantum_circuits_from_tensor_networks_for_.pdf,8248c1859e99_data_is_often_loadable_in_short_depth_quantum_circuits_from_tensor_networks_for_.md,6,31368,success,,2026-04-09T19:25:14
8273c874208a,8273c874208a_alternative_pipeline_for_option_pricing_using_quantum_computers.pdf,8273c874208a_alternative_pipeline_for_option_pricing_using_quantum_computers.md,35,72146,success,,2026-04-08T22:23:29
83317aae0ec0,83317aae0ec0_hybrid_quantum_investment_optimization_with_minimal_holding_period.pdf,83317aae0ec0_hybrid_quantum_investment_optimization_with_minimal_holding_period.md,6,25733,success,,2026-04-08T22:23:29
8372b98f0875,8372b98f0875_unsupervised_quantum_machine_learning_for_fraud_detection.pdf,8372b98f0875_unsupervised_quantum_machine_learning_for_fraud_detection.md,10,56324,success,,2026-04-08T22:23:29
837f13f527f7,837f13f527f7_enhancing_quantum_federated_learning_with_fisher_information_based_optimization.pdf,837f13f527f7_enhancing_quantum_federated_learning_with_fisher_information_based_optimization.md,7,28740,success,,2026-04-08T22:23:29
845689734409,845689734409_a_quantum_unstructured_search_algorithm_for_discrete_optimisation_the_use_case_o.pdf,845689734409_a_quantum_unstructured_search_algorithm_for_discrete_optimisation_the_use_case_o.md,21,53700,success,,2026-04-08T22:23:29
852010d3745d,852010d3745d_combinatorial_amplitude_patterns_via_nested_quantum_affine_transformations.pdf,852010d3745d_combinatorial_amplitude_patterns_via_nested_quantum_affine_transformations.md,7,33478,success,,2026-04-08T22:23:30
858a41cdb5b2,858a41cdb5b2_quantum_arithmetic_for_directly_embedded_arrays.pdf,858a41cdb5b2_quantum_arithmetic_for_directly_embedded_arrays.md,19,52369,success,,2026-04-08T22:23:30
85e9109e6bb0,85e9109e6bb0_financial_fraud_detection_with_entropy_computing.pdf,85e9109e6bb0_financial_fraud_detection_with_entropy_computing.md,15,39008,success,,2026-04-08T22:23:30
85fbbb9f2a42,85fbbb9f2a42_a_preprocessing_perspective_for_quantum_machine_learning_classification_advantag.pdf,85fbbb9f2a42_a_preprocessing_perspective_for_quantum_machine_learning_classification_advantag.md,15,50509,success,,2026-04-08T22:23:31
862fc759b55d,862fc759b55d_alternative_sampling_for_variational_quantum_monte_carlo.pdf,862fc759b55d_alternative_sampling_for_variational_quantum_monte_carlo.md,14,60785,success,,2026-04-08T22:23:31
86891f250a78,86891f250a78_quantum_machine_learning_on_near_term_quantum_devices_current_state_of_supervise.pdf,86891f250a78_quantum_machine_learning_on_near_term_quantum_devices_current_state_of_supervise.md,43,179107,success,,2026-04-08T22:23:31
86fa1780f8fe,86fa1780f8fe_quantum_enhanced_risk_assessment_for_securing_blockchain_enabled_financial_syste.pdf,86fa1780f8fe_quantum_enhanced_risk_assessment_for_securing_blockchain_enabled_financial_syste.md,14,29487,success,,2026-04-09T19:31:30
871c63b61487,871c63b61487_extracting_a_function_encoded_in_amplitudes_of_a_quantum_state_by_tensor_network.pdf,871c63b61487_extracting_a_function_encoded_in_amplitudes_of_a_quantum_state_by_tensor_network.md,30,72593,success,,2026-04-08T22:23:32
872cedb13e27,872cedb13e27_noise_robust_quantum_generative_models_for_distribution_learning_and_efficient_d.pdf,872cedb13e27_noise_robust_quantum_generative_models_for_distribution_learning_and_efficient_d.md,25,48352,success,,2026-04-08T22:23:32
87ac65c206bd,87ac65c206bd_predict_and_conquer_navigating_algorithm_trade_offs_with_quantum_design_automati.pdf,87ac65c206bd_predict_and_conquer_navigating_algorithm_trade_offs_with_quantum_design_automati.md,12,66322,success,,2026-04-08T22:23:32
881dd9b94148,881dd9b94148_optimized_qubo_formulation_methods_for_quantum_computing.pdf,881dd9b94148_optimized_qubo_formulation_methods_for_quantum_computing.md,31,145322,success,,2026-04-08T22:23:33
88e005f67ca2,88e005f67ca2_quantum_temporal_convolutional_neural_networks_for_cross_sectional_equity_return.pdf,88e005f67ca2_quantum_temporal_convolutional_neural_networks_for_cross_sectional_equity_return.md,21,84056,success,,2026-04-09T19:41:21
88e7d870aeb0,88e7d870aeb0_quantum_driven_reinforcement_learning_for_financial_market_prediction_and_risk_m.pdf,88e7d870aeb0_quantum_driven_reinforcement_learning_for_financial_market_prediction_and_risk_m.md,7,29009,success,,2026-04-08T22:23:33
8908fea924fc,8908fea924fc_efficient_state_preparation_for_quantum_amplitude_estimation.pdf,8908fea924fc_efficient_state_preparation_for_quantum_amplitude_estimation.md,12,50043,success,,2026-04-08T22:23:34
8a2a16ffc826,8a2a16ffc826_forecasting_stock_market_crashes_via_real_time_recession_probabilities_a_quantum.pdf,8a2a16ffc826_forecasting_stock_market_crashes_via_real_time_recession_probabilities_a_quantum.md,16,61543,success,,2026-04-08T22:23:34
8a2ce0575ff1,8a2ce0575ff1_quantum_reinforcement_learning_trading_agent_for_sector_rotation_in_the_taiwan_s.pdf,8a2ce0575ff1_quantum_reinforcement_learning_trading_agent_for_sector_rotation_in_the_taiwan_s.md,8,30974,success,,2026-04-08T22:23:34
8d08019fb608,8d08019fb608_applications_of_quantum_machine_learning_for_quantitative_finance.pdf,8d08019fb608_applications_of_quantum_machine_learning_for_quantitative_finance.md,39,171249,success,,2026-04-08T22:23:34
8d8d76478f6b,8d8d76478f6b_quantum_monte_carlo_simulations_for_predicting_electron_positron_pair_production.pdf,8d8d76478f6b_quantum_monte_carlo_simulations_for_predicting_electron_positron_pair_production.md,25,60897,success,,2026-04-08T22:23:34
8d9fbaf6510b,8d9fbaf6510b_a_time_series_model_based_on_quanntum_walk_in_terms_of_quantum_bernoulli_noise.pdf,8d9fbaf6510b_a_time_series_model_based_on_quanntum_walk_in_terms_of_quantum_bernoulli_noise.md,4,15847,success,,2026-04-08T22:23:35
8dad17700137,8dad17700137_best_practices_for_portfolio_optimization_by_quantum_computing_experimented_on_r.pdf,8dad17700137_best_practices_for_portfolio_optimization_by_quantum_computing_experimented_on_r.md,17,59159,success,,2026-04-08T22:23:35
8e2194183afe,8e2194183afe_robustness_of_quantum_algorithms_against_approximate_data_representations.pdf,8e2194183afe_robustness_of_quantum_algorithms_against_approximate_data_representations.md,2,9850,success,,2026-04-08T22:23:35
8e431c2a2616,8e431c2a2616_bq_bank_a_quantum_software_for_finance_and_banking.pdf,8e431c2a2616_bq_bank_a_quantum_software_for_finance_and_banking.md,10,41107,success,,2026-04-08T22:23:35
8e52ff85234f,8e52ff85234f_hybrid_quantum_classical_framework_for_multi_objective_weighted_portfolio_optimi.pdf,8e52ff85234f_hybrid_quantum_classical_framework_for_multi_objective_weighted_portfolio_optimi.md,2,12164,success,,2026-04-08T22:23:35
8e9d2c7faf8e,8e9d2c7faf8e_classically_boosted_quantum_optimization_algorithm.pdf,8e9d2c7faf8e_classically_boosted_quantum_optimization_algorithm.md,30,75262,success,,2026-04-08T22:23:35
8f553bfb1077,8f553bfb1077_a_quantum_spectral_method_for_simulating_stochastic_processes_with_applications_.pdf,8f553bfb1077_a_quantum_spectral_method_for_simulating_stochastic_processes_with_applications_.md,36,115469,success,,2026-04-08T22:23:35
8fccc6cb2db6,8fccc6cb2db6_quantum_on_the_money_quantum_computing_in_financial_services_sector.pdf,8fccc6cb2db6_quantum_on_the_money_quantum_computing_in_financial_services_sector.md,4,22342,success,,2026-04-08T22:23:35
8feb8231bb32,8feb8231bb32_ntegrating_quantum_inspired_principles_into_financial_data_science_optimizing_re.pdf,8feb8231bb32_ntegrating_quantum_inspired_principles_into_financial_data_science_optimizing_re.md,9,20035,success,,2026-04-08T22:23:36
8fec8d839e47,8fec8d839e47_q_dtn_a_quantum_enhanced_framework_for_secure_financial_risk_management.pdf,8fec8d839e47_q_dtn_a_quantum_enhanced_framework_for_secure_financial_risk_management.md,8,32892,success,,2026-04-08T22:23:36
90c55cffbb52,90c55cffbb52_hybrid_quantum_cloud_framework_for_nonlinear_clustering_optimization_and_intelli.pdf,90c55cffbb52_hybrid_quantum_cloud_framework_for_nonlinear_clustering_optimization_and_intelli.md,10,31486,success,,2026-04-08T22:23:36
90c55cffbb52,90c55cffbb52.pdf,90c55cffbb52.md,10,31486,success,,2026-04-08T22:23:36
910eaf0e9de4,910eaf0e9de4_federated_learning_in_quantum_computing_for_privacy_preserving_and_distributed_q.pdf,910eaf0e9de4_federated_learning_in_quantum_computing_for_privacy_preserving_and_distributed_q.md,8,30280,success,,2026-04-08T22:23:36
9125f8ceaddc,9125f8ceaddc_grover_search_algorithm_with_rydberg_blockaded_atoms_quantum_monte_carlo_simulat.pdf,9125f8ceaddc_grover_search_algorithm_with_rydberg_blockaded_atoms_quantum_monte_carlo_simulat.md,6,26635,success,,2026-04-08T22:23:36
9170a0c2d3a2,9170a0c2d3a2_the_effects_of_quantum_hardware_properties_on_the_performances_of_variational_qu.pdf,9170a0c2d3a2_the_effects_of_quantum_hardware_properties_on_the_performances_of_variational_qu.md,16,77779,success,,2026-04-08T22:23:36
91d09b729085,91d09b729085_backtesting_quantum_computing_algorithms_for_portfolio_optimization.pdf,91d09b729085_backtesting_quantum_computing_algorithms_for_portfolio_optimization.md,20,94784,success,,2026-04-08T22:23:37
9242f9c3e9d3,9242f9c3e9d3_deep_learning_with_quantum_computing_leveraging_risk_assessment_financial_optimi.pdf,9242f9c3e9d3_deep_learning_with_quantum_computing_leveraging_risk_assessment_financial_optimi.md,7,31288,success,,2026-04-08T22:23:37
924cd91fefd6,924cd91fefd6_implementing_quantum_machine_learning_in_credit_card_fraud_detection.pdf,924cd91fefd6_implementing_quantum_machine_learning_in_credit_card_fraud_detection.md,6,34144,success,,2026-04-08T22:23:37
92948f73b470,92948f73b470_quantum_data_learning_of_topological_to_ferromagnetic_phase_transitions_in_the_2.pdf,92948f73b470_quantum_data_learning_of_topological_to_ferromagnetic_phase_transitions_in_the_2.md,16,64224,success,,2026-04-08T22:23:37
92b5369078cd,92b5369078cd_variational_quantum_factorization_vqf_using_different_variations_of_quantum_appr.pdf,92b5369078cd_variational_quantum_factorization_vqf_using_different_variations_of_quantum_appr.md,6,23047,success,,2026-04-08T22:23:38
9352e26d9232,9352e26d9232_an_implementation_of_quantum_machine_learning_technique_to_determine_insurance_c.pdf,9352e26d9232_an_implementation_of_quantum_machine_learning_technique_to_determine_insurance_c.md,5,24689,success,,2026-04-08T22:23:38
93ff9980959f,93ff9980959f_approaching_collateral_optimization_for_nisq_and_quantum_inspired_computing.pdf,93ff9980959f_approaching_collateral_optimization_for_nisq_and_quantum_inspired_computing.md,18,97698,success,,2026-04-08T22:23:38
9405b3330b09,9405b3330b09_quantum_classical_hybrid_neural_networks_for_continuous_variable_prediction.pdf,9405b3330b09_quantum_classical_hybrid_neural_networks_for_continuous_variable_prediction.md,10,32734,success,,2026-04-08T22:23:39
946a6e1b2725,946a6e1b2725_synergizing_quantum_computing_and_machine_learning_a_pathway_toward_quantum_enha.pdf,946a6e1b2725_synergizing_quantum_computing_and_machine_learning_a_pathway_toward_quantum_enha.md,8,38313,success,,2026-04-08T22:23:39
94dbaa0bc6b4,94dbaa0bc6b4_fundamental_theorem_for_quantum_asset_pricing.pdf,94dbaa0bc6b4_fundamental_theorem_for_quantum_asset_pricing.md,19,50489,success,,2026-04-08T22:23:39
953d9d489a99,953d9d489a99_python_integrated_quantum_classical_computing_framework_for_intelligent_time_ser.pdf,953d9d489a99_python_integrated_quantum_classical_computing_framework_for_intelligent_time_ser.md,5,27090,success,,2026-04-08T22:23:40
954608913b5d,954608913b5d_constrained_optimization_via_quantum_zeno_dynamics.pdf,954608913b5d_constrained_optimization_via_quantum_zeno_dynamics.md,31,96463,success,,2026-04-08T22:23:40
95a7b64bceac,95a7b64bceac_quantum_computing_for_advanced_market_forecasting_and_risk_management_in_financi.pdf,95a7b64bceac_quantum_computing_for_advanced_market_forecasting_and_risk_management_in_financi.md,4,21539,success,,2026-04-08T22:23:41
95ecf8c43fd1,95ecf8c43fd1_fd4qc_application_of_classical_and_quantum_hybrid_machine_learning_for_financial.pdf,95ecf8c43fd1_fd4qc_application_of_classical_and_quantum_hybrid_machine_learning_for_financial.md,7,18525,success,,2026-04-08T22:23:41
9636cfb13bd3,9636cfb13bd3_a_quantum_model_for_constrained_markowitz_modern_portfolio_using_slack_variables.pdf,9636cfb13bd3_a_quantum_model_for_constrained_markowitz_modern_portfolio_using_slack_variables.md,20,44545,success,,2026-04-08T22:23:41
963ca4c12a61,963ca4c12a61_quantum_risk_modeling_redefining_actuarial_science_with_quantum_algorithms.pdf,963ca4c12a61_quantum_risk_modeling_redefining_actuarial_science_with_quantum_algorithms.md,12,31843,success,,2026-04-08T22:23:41
96baad0b46a9,96baad0b46a9_quantum_computational_finance_monte_carlo_pricing_of_financial_derivatives.pdf,96baad0b46a9_quantum_computational_finance_monte_carlo_pricing_of_financial_derivatives.md,17,68772,success,,2026-04-08T22:23:42
9700e75505fd,9700e75505fd_hybrid_quantum_classical_algorithms_for_loan_collection_optimization_with_loan_l.pdf,9700e75505fd_hybrid_quantum_classical_algorithms_for_loan_collection_optimization_with_loan_l.md,10,34521,success,,2026-04-08T22:23:42
970f45895147,970f45895147_empirical_analysis_of_classical_and_quantum_algorithms_for_portfolio_optimizatio.pdf,970f45895147_empirical_analysis_of_classical_and_quantum_algorithms_for_portfolio_optimizatio.md,6,27593,success,,2026-04-08T22:23:42
972faa34c6b1,972faa34c6b1_explaining_the_advantage_of_quantum_enhanced_physics_informed_neural_networks.pdf,972faa34c6b1_explaining_the_advantage_of_quantum_enhanced_physics_informed_neural_networks.md,12,42108,success,,2026-04-08T22:23:42
975be2b38005,975be2b38005_comparative_study_of_quantum_computing_tools_and_frameworks.pdf,975be2b38005_comparative_study_of_quantum_computing_tools_and_frameworks.md,324,702274,success,,2026-04-08T22:23:43
976207a6400b,976207a6400b_from_theory_to_reality_tracing_the_milestones_of_quantum_information_systems.pdf,976207a6400b_from_theory_to_reality_tracing_the_milestones_of_quantum_information_systems.md,7,37128,success,,2026-04-08T22:23:46
980d054544f5,980d054544f5_model_analysis_and_application_of_quantum_computers_in_credit_scoring_card_combi.pdf,980d054544f5_model_analysis_and_application_of_quantum_computers_in_credit_scoring_card_combi.md,6,29419,success,,2026-04-08T22:23:46
993b4e035b55,993b4e035b55_hybrid_quantum_classical_machine_learning_architectures_for_scalable_pattern_rec.pdf,993b4e035b55_hybrid_quantum_classical_machine_learning_architectures_for_scalable_pattern_rec.md,3,8264,success,,2026-04-08T22:23:46
99b07636e459,99b07636e459_experimental_implementation_of_quantum_walk_based_portfolio_optimization.pdf,99b07636e459_experimental_implementation_of_quantum_walk_based_portfolio_optimization.md,11,35147,success,,2026-04-08T22:23:46
99d3efa89dee,99d3efa89dee_a_performance_characterization_of_quantum_generative_models.pdf,99d3efa89dee_a_performance_characterization_of_quantum_generative_models.md,27,96675,success,,2026-04-08T22:23:46
99e391ee5e85,99e391ee5e85_toward_quantum_utility_in_finance_a_robust_data_driven_algorithm_for_asset_clust.pdf,99e391ee5e85_toward_quantum_utility_in_finance_a_robust_data_driven_algorithm_for_asset_clust.md,9,23920,success,,2026-04-08T22:23:47
9a926e905d18,9a926e905d18_a_new_stock_forecasting_model_by_hidden_quantum_markov_models.pdf,9a926e905d18_a_new_stock_forecasting_model_by_hidden_quantum_markov_models.md,701,1557236,success,,2026-04-08T22:23:47
9aa8ee9654b4,9aa8ee9654b4_quantum_differential_machine_learning.pdf,9aa8ee9654b4_quantum_differential_machine_learning.md,18,78547,success,,2026-04-08T22:23:53
9abc38e76aec,9abc38e76aec_quantum_computing_and_its_implications_for_theoretical_and_applied_economics_fro.pdf,9abc38e76aec_quantum_computing_and_its_implications_for_theoretical_and_applied_economics_fro.md,15,57264,success,,2026-04-08T22:23:54
9ac554cf64c4,9ac554cf64c4_research_on_quantum_computing_technology_and_application.pdf,9ac554cf64c4_research_on_quantum_computing_technology_and_application.md,5,16440,success,,2026-04-09T19:43:24
9b277c9234e8,9b277c9234e8_a_variational_quantum_algorithm_for_the_feynman_kac_formula.pdf,9b277c9234e8_a_variational_quantum_algorithm_for_the_feynman_kac_formula.md,50,128239,success,,2026-04-08T22:23:54
9b3837c81545,9b3837c81545_portfolio_management_using_market_graph_and_reinforcement_learning.pdf,9b3837c81545_portfolio_management_using_market_graph_and_reinforcement_learning.md,55,91722,success,,2026-04-08T22:23:55
9b55a2fa0cd5,9b55a2fa0cd5_research_and_application_of_quantum_computing_algorithm_for_asset_portfolio_opti.pdf,9b55a2fa0cd5_research_and_application_of_quantum_computing_algorithm_for_asset_portfolio_opti.md,6,29129,success,,2026-04-08T22:23:56
9bc9b29fc6af,9bc9b29fc6af_hybrid_llm_and_higher_order_quantum_approximate_optimization_for_csa_collateral_.pdf,9bc9b29fc6af_hybrid_llm_and_higher_order_quantum_approximate_optimization_for_csa_collateral_.md,6,28247,success,,2026-04-08T22:23:56
9bd4d4752519,9bd4d4752519_rasengan_a_transition_hamiltonian_based_approximation_algorithm_for_solving_cons.pdf,9bd4d4752519_rasengan_a_transition_hamiltonian_based_approximation_algorithm_for_solving_cons.md,14,82502,success,,2026-04-09T20:07:48
9be7c1fe15c2,9be7c1fe15c2_advancing_stock_price_prediction_and_algorithmic_trading_quantum_machine_learnin.pdf,9be7c1fe15c2_advancing_stock_price_prediction_and_algorithmic_trading_quantum_machine_learnin.md,15,55939,success,,2026-04-08T22:23:56
9c09c81b2a12,9c09c81b2a12_ai_enhanced_devops_integration_in_quantum_computing_environments_optimizing_serv.pdf,9c09c81b2a12_ai_enhanced_devops_integration_in_quantum_computing_environments_optimizing_serv.md,4,22496,success,,2026-04-08T22:23:57
9c8acfa3bc72,9c8acfa3bc72_hybrid_quantum_classical_support_vector_machines_for_financial_regime_detection_.pdf,9c8acfa3bc72_hybrid_quantum_classical_support_vector_machines_for_financial_regime_detection_.md,58,137669,success,,2026-04-08T22:23:57
9c8acfa3bc72,9c8acfa3bc72.pdf,9c8acfa3bc72.md,58,137669,success,,2026-04-08T22:23:57
9d21f2dbc900,9d21f2dbc900_hybrid_heuristic_algorithms_for_adiabatic_quantum_machine_learning_models.pdf,9d21f2dbc900_hybrid_heuristic_algorithms_for_adiabatic_quantum_machine_learning_models.md,23,42897,success,,2026-04-08T22:23:58
9e79a3ba95a4,9e79a3ba95a4_simulation_of_an_inhomogeneous_fermi_gas_through_the_bcs_bec_crossover.pdf,9e79a3ba95a4_simulation_of_an_inhomogeneous_fermi_gas_through_the_bcs_bec_crossover.md,16,53376,success,,2026-04-08T22:23:58
9eb296f23a10,9eb296f23a10_a_modular_engine_for_quantum_monte_carlo_integration.pdf,9eb296f23a10_a_modular_engine_for_quantum_monte_carlo_integration.md,87,228241,success,,2026-04-08T22:23:58
9ecabb9df454,9ecabb9df454_quantum_risk_modeling_theoretical_frameworks_for_financial_uncertainty_quantific.pdf,9ecabb9df454_quantum_risk_modeling_theoretical_frameworks_for_financial_uncertainty_quantific.md,12,24548,success,,2026-04-08T22:24:00
9ece39a58632,9ece39a58632_quantum_computing_for_sustainable_energy_optimising_sdg_7_through_smart_energy_m.pdf,9ece39a58632_quantum_computing_for_sustainable_energy_optimising_sdg_7_through_smart_energy_m.md,9,44687,success,,2026-04-08T22:24:00
